PWSID,HAA9.Max.LAA_ppb,HAA9.Max.LAA_CAT,STG2_MCL,AdvTreat,Chloramines,Br_ppb,TOC_ppm,Impaired.Source
ND4700498,3.328,0.138636992,No Violation,FALSE,FALSE,135.09,2.633,TRUE
ND5100660,28.187,1.158552044,No Violation,FALSE,TRUE,472.56,4.1223,TRUE
ND5301012,11.865,0.036724502,No Violation,FALSE,TRUE,37.5,3.27525,FALSE
NE3101302,20.935,1.237020911,Uncertain (No TTHM Data),TRUE,FALSE,205,0.92,FALSE
NE3101906,41.49825,1.070563626,No Violation,FALSE,TRUE,200.5,2.5975,TRUE
NE3104309,44.005,0.592040153,No Violation,FALSE,FALSE,,,
NE3105312,34.695,0.380546168,No Violation,FALSE,FALSE,72.09166667,1.3075,FALSE
NE3105507,39.672,0.304456795,No Violation,FALSE,TRUE,67.5,3.52125,FALSE
NE3106705,7.0985,0.612747546,Uncertain (No TTHM Data),FALSE,FALSE,73.94825,0,FALSE
NE3107902,21.415,0.879473704,Uncertain (No TTHM Data),FALSE,FALSE,118.5,1.7125,FALSE
NE3110926,32.07,0.478350502,No Violation,FALSE,TRUE,56.7,3.57,FALSE
NE3111910,42.828,0.09556402,Uncertain (No TTHM Data),FALSE,FALSE,77.775,0.995,FALSE
NE3112703,11.8575,0.310665403,Uncertain (No TTHM Data),FALSE,FALSE,80.75,0.3,FALSE
NE3114110,17.628,0.635724559,No Violation,FALSE,FALSE,81.1015,1.709016667,FALSE
NE3115303,0.135,0.000111564,No Violation,FALSE,FALSE,14.25,0,FALSE
NE3115313,61.6855,1.068346134,Uncertain (No TTHM Data),FALSE,FALSE,73.8925,2.6611,FALSE
NE3115716,14.0255,0.674183199,No Violation,FALSE,FALSE,106.5307917,1.544733333,FALSE
NH0101010,0.3085,0.001500759,No Violation,FALSE,FALSE,31.6935,0,FALSE
NH0301010,1.035,0.000728206,Uncertain (No TTHM Data),FALSE,FALSE,11.293,0,FALSE
NH0461010,16.77475,0.021686896,No Violation,FALSE,FALSE,0,2.248325,FALSE
NH0501010,25.5,0.069754785,No Violation,FALSE,TRUE,0,2.77,FALSE
NH0511010,2.009,0.01039419,No Violation,FALSE,FALSE,22.1005,0,FALSE
NH0609010,0,0,No Violation,FALSE,FALSE,104.9665,0,FALSE
NH0611010,4.632,0.258657025,No Violation,FALSE,TRUE,,,
NH0651010,3.9575,0.030952414,No Violation,FALSE,FALSE,55.41666667,0.096666667,FALSE
NH0691010,31.37,0.053321985,No Violation,FALSE,FALSE,0,5.1375,FALSE
NH0801010,66.725,0.165434284,Violation,,FALSE,44.66666667,8.5975,FALSE
NH1051010,14.595,0.593013268,No Violation,FALSE,FALSE,56.41428571,0.078571429,FALSE
NH1201010,16.6,0.255080465,No Violation,FALSE,FALSE,,,
NH1241010,31.16666667,0.035231354,No Violation,FALSE,FALSE,0,2.243333333,FALSE
NH1281010,18.4215,0.034689418,No Violation,FALSE,FALSE,0,2.1675,FALSE
NH1321010,23.2075,0.032284223,No Violation,FALSE,FALSE,0,3.77475,FALSE
NH1471010,5.30575,0.453735289,No Violation,FALSE,TRUE,5.6,4.4225,FALSE
NH1531010,19.835,0.217004392,No Violation,FALSE,FALSE,35.45,0.54,FALSE
NH1621010,19.125,0.071488518,No Violation,FALSE,FALSE,32.33333333,4.8675,FALSE
NH1951010,43.385,0.099721885,No Violation,FALSE,FALSE,7.55,6.9225,FALSE
NH2001010,44.0625,0.291372726,Violation,,FALSE,0,4.9075,FALSE
NH2051010,26.4925,0.150147997,No Violation,FALSE,TRUE,27,4.975,FALSE
NH2111010,8.75,0.059539224,No Violation,FALSE,FALSE,41.825,0.1875,FALSE
NH2151010,28.25775,0.055172591,No Violation,FALSE,FALSE,5.15,4.4975,FALSE
NJ0102001,14.1075,0.054651522,No Violation,TRUE,FALSE,16.925,1.0875,FALSE
NJ0103001,19.575,0.028724652,No Violation,FALSE,FALSE,7.2,0,FALSE
NJ0104003,7.0385,0.229929168,No Violation,FALSE,FALSE,118.994,1.419866667,FALSE
NJ0112001,3.6705,0.013647878,No Violation,FALSE,FALSE,15.29,0,FALSE
NJ0113001,1.265,0.006999446,No Violation,TRUE,FALSE,25.94,0,FALSE
NJ0115001,13.727,0.045796368,No Violation,FALSE,FALSE,22.52,0.262,FALSE
NJ0116001,8.438,0.028792804,No Violation,FALSE,FALSE,25.66666667,0,FALSE
NJ0119002,9.155,0.033787182,No Violation,,,32.82051282,0,FALSE
NJ0122001,12.155,0.035910353,No Violation,,,30.16,0.11,FALSE
NJ0211001,49.53666667,0.320180051,No Violation,FALSE,FALSE,,,
NJ0217001,24.405,0.19684928,No Violation,TRUE,TRUE,,,
NJ0221001,38.4525,0.289452591,No Violation,TRUE,FALSE,,,
NJ0231001,39.585,0.236810577,No Violation,FALSE,FALSE,,,
NJ0232001,32.43175,0.261489868,No Violation,FALSE,FALSE,,,
NJ0233001,19.3875,0.146528078,No Violation,,,,,
NJ0238001,26.8775,0.237024945,No Violation,FALSE,TRUE,44.30833333,1.1425,FALSE
NJ0239001,38.4375,0.455829502,No Violation,FALSE,FALSE,,,
NJ0242001,4.285,0.209816128,No Violation,FALSE,FALSE,41.10833333,0.891666667,FALSE
NJ0247001,8.415,0.075524173,No Violation,TRUE,FALSE,72.990625,0.3171875,FALSE
NJ0248001,20.685,0.215874949,No Violation,FALSE,FALSE,,,
NJ0251001,11.38225,0.320223515,No Violation,FALSE,FALSE,,,
NJ0257001,22.415,0.247470348,No Violation,FALSE,TRUE,,,
NJ0265001,35.5,0.217979078,No Violation,,,,,
NJ0303001,1.179,0.007416963,No Violation,TRUE,FALSE,49.1,0,FALSE
NJ0306001,4.3235,0.141075367,No Violation,TRUE,FALSE,104.025,0,FALSE
NJ0313001,10.8025,0.035356082,No Violation,FALSE,FALSE,,,
NJ0319001,13.3925,0.047647365,No Violation,FALSE,FALSE,,,
NJ0320001,8.644,0.020977165,No Violation,FALSE,FALSE,0,0,FALSE
NJ0322001,6.826666667,0.022989824,No Violation,FALSE,FALSE,,,
NJ0323001,8.725,0.024530483,No Violation,FALSE,FALSE,,,
NJ0324001,7.90525,0.100298011,No Violation,FALSE,FALSE,,,
NJ0325001,32.21525,0.054294956,No Violation,FALSE,FALSE,15.725,15.15,FALSE
NJ0327001,15.9775,0.111100258,No Violation,FALSE,FALSE,7.5,3.022,FALSE
NJ0329004,0.9315,0.001774641,No Violation,FALSE,FALSE,0,0,FALSE
NJ0338001,3.775,0.0231664,No Violation,FALSE,FALSE,44.96666667,0,FALSE
NJ0405001,12.643,0.039041471,No Violation,,FALSE,,,
NJ0407001,12.728,0.662172316,No Violation,FALSE,FALSE,308.8865,2.99775,TRUE
NJ0408001,21.39,0.392176846,No Violation,FALSE,FALSE,130.5882353,2.1995,TRUE
NJ0411001,5.9715,0.0166235,No Violation,FALSE,FALSE,0,0,FALSE
NJ0412001,7.3725,0.589591023,No Violation,FALSE,FALSE,154.04,0.63,FALSE
NJ0414001,3.7935,0.014003533,No Violation,FALSE,FALSE,88.1,1.448333333,FALSE
NJ0415002,4.608,0.0130334,No Violation,FALSE,FALSE,,,
NJ0416001,3.84275,0.026978155,No Violation,FALSE,FALSE,,,
NJ0424001,3.627,0.104911956,No Violation,FALSE,FALSE,,,
NJ0428002,2.64475,0.005927265,No Violation,FALSE,FALSE,,,
NJ0436007,18.12275,0.071595203,No Violation,FALSE,FALSE,,,
