PWSID,STG2_MCL,Adv.Treat,Chloramines,Bromide_ppb,TOC_ppm,Impaired.Source
NN0403000,Uncertain (No TTHM Data),,,211.90625,0.636875,FALSE
NN0435010,Uncertain (No TTHM Data),FALSE,FALSE,,,
NN3500245,Uncertain (No TTHM Data),,,,,
NN3500250,Uncertain (No TTHM Data),TRUE,FALSE,69,0,FALSE
NV0000011,No Violation,FALSE,FALSE,,,
NV0000015,No Violation,FALSE,FALSE,0,0.8,FALSE
NV0000032,No Violation,FALSE,FALSE,76.6875,0,FALSE
NV0000045,No Violation,FALSE,FALSE,155,0,FALSE
NV0000062,No Violation,FALSE,FALSE,170,0,FALSE
NV0000076,No Violation,FALSE,FALSE,53.2,3.14,FALSE
NV0000090,No Violation,FALSE,FALSE,,,
NV0000158,No Violation,FALSE,FALSE,14.75,0,FALSE
NV0000167,No Violation,FALSE,FALSE,85.75,0,FALSE
NV0000175,No Violation,FALSE,FALSE,,,
NV0000190,No Violation,FALSE,FALSE,0,0.82,FALSE
NV0000211,No Violation,FALSE,FALSE,,,
NV0000272,No Violation,FALSE,FALSE,244.3647059,0.305588235,FALSE
NV0000356,No Violation,FALSE,FALSE,15.5,0,FALSE
NV0003028,No Violation,FALSE,FALSE,,,
NV0005077,No Violation,FALSE,FALSE,61,0,FALSE
NY0100189,No Violation,FALSE,FALSE,0,2.755,FALSE
NY0100191,Violation,,FALSE,,,
NY0100192,No Violation,FALSE,FALSE,5.8,3.725,FALSE
NY0100194,No Violation,FALSE,FALSE,,,
NY0100198,No Violation,FALSE,FALSE,16.46666667,4.3625,FALSE
NY0100205,Violation,,FALSE,,,
NY0301651,No Violation,,,0,2.366666667,FALSE
NY0301665,No Violation,FALSE,FALSE,109.46425,0.2506,FALSE
NY0301668,No Violation,FALSE,FALSE,154.3333333,0,FALSE
NY0301674,No Violation,FALSE,FALSE,,,
NY0400335,No Violation,FALSE,FALSE,16.393875,0.28334375,FALSE
NY0400345,No Violation,FALSE,FALSE,56,2.995,FALSE
NY0420357,No Violation,FALSE,FALSE,106.396,0,FALSE
NY0501710,No Violation,FALSE,FALSE,0,4.6475,FALSE
NY0530063,No Violation,FALSE,FALSE,,,
NY0600356,Uncertain (No TTHM Data),FALSE,FALSE,158.4608333,0.343783333,FALSE
NY0600360,No Violation,FALSE,FALSE,27.65,2.65,FALSE
NY0600364,Violation,,,0,3.3225,FALSE
NY0600366,No Violation,,,53.175,0,FALSE
NY0701008,No Violation,FALSE,FALSE,41.275,1.6875,FALSE
NY0701009,No Violation,,FALSE,14.35,0.53,FALSE
NY0900217,No Violation,TRUE,FALSE,0,2.6025,FALSE
NY0904192,No Violation,FALSE,FALSE,0,0,FALSE
NY1101754,No Violation,FALSE,FALSE,32.475,0,FALSE
NY1302760,No Violation,,,31.95,0.57,FALSE
NY1302812,No Violation,FALSE,FALSE,,,
NY1330291,No Violation,FALSE,FALSE,,,
NY1330660,No Violation,FALSE,FALSE,36.39166667,0,FALSE
NY1400422,No Violation,FALSE,FALSE,30.5,2.1575,FALSE
NY1400443,No Violation,FALSE,FALSE,23.375,2.218333333,FALSE
NY1400451,No Violation,FALSE,FALSE,20,2.1775,FALSE
NY1404556,No Violation,FALSE,FALSE,31.425,2.0475,FALSE
NY1410142,No Violation,FALSE,FALSE,,,
NY1420549,No Violation,FALSE,FALSE,,,
NY1500293,No Violation,FALSE,FALSE,0,2.1074125,FALSE
NY1600008,No Violation,,,0,0,FALSE
NY1700018,No Violation,FALSE,FALSE,,,
NY1800544,No Violation,FALSE,FALSE,35.35,1.893333333,FALSE
NY1901873,Uncertain (No TTHM Data),FALSE,FALSE,113.071,0,FALSE
NY2102306,No Violation,FALSE,FALSE,48.86225,1.305275,FALSE
NY2202338,No Violation,FALSE,FALSE,565.734,0.37545,FALSE
NY2202346,Violation,,FALSE,0,4.065,FALSE
NY2202352,No Violation,FALSE,FALSE,,,
NY2212214,No Violation,FALSE,FALSE,,,
NY2501017,No Violation,FALSE,FALSE,35.51325,3.715425,FALSE
NY2602373,No Violation,FALSE,FALSE,53.121,0,FALSE
NY2602381,No Violation,FALSE,FALSE,0,3.33,FALSE
NY2603521,No Violation,FALSE,FALSE,52.511,0,FALSE
NY2701039,No Violation,FALSE,FALSE,,,
NY2701047,No Violation,FALSE,FALSE,36.125,2.2,FALSE
NY2701118,No Violation,FALSE,FALSE,,,
NY2704518,No Violation,FALSE,FALSE,11.1,2.565,FALSE
NY2800136,No Violation,FALSE,FALSE,0,6.59,FALSE
NY2900000,No Violation,TRUE,FALSE,70.12619048,0.205909091,FALSE
NY2902815,No Violation,FALSE,FALSE,33.15,0.415,FALSE
NY2902817,No Violation,TRUE,FALSE,48.28235294,0.064705882,FALSE
NY2902822,No Violation,TRUE,FALSE,88.3375,0,FALSE
NY2902823,Uncertain (No TTHM Data),FALSE,FALSE,34.3952381,0,FALSE
NY2902824,No Violation,TRUE,FALSE,112.895,0.079,FALSE
NY2902825,No Violation,TRUE,FALSE,89.89166667,0.198333333,FALSE
NY2902826,No Violation,TRUE,FALSE,42.55,0,FALSE
NY2902827,No Violation,FALSE,FALSE,122.3722222,0,FALSE
NY2902829,No Violation,TRUE,FALSE,78.28928571,0,FALSE
NY2902830,No Violation,FALSE,FALSE,161.4730769,0.485384615,FALSE
NY2902831,Uncertain (No TTHM Data),,,56.855,0,FALSE
NY2902834,Uncertain (No TTHM Data),FALSE,FALSE,30.6,0,FALSE
NY2902835,Uncertain (No TTHM Data),FALSE,FALSE,89.18181818,0,FALSE
NY2902836,No Violation,TRUE,FALSE,86.78076923,0,FALSE
NY2902837,Uncertain (No TTHM Data),FALSE,FALSE,14.35,0,FALSE
NY2902839,Uncertain (No TTHM Data),,,68.2,0,FALSE
NY2902840,Uncertain (No TTHM Data),FALSE,FALSE,47.8125,0,FALSE
NY2902841,No Violation,FALSE,FALSE,100.8181818,1.750909091,FALSE
NY2902845,Uncertain (No TTHM Data),,,48.1047619,0,FALSE
NY2902848,Uncertain (No TTHM Data),FALSE,FALSE,30.17368421,0,FALSE
NY2902851,No Violation,TRUE,FALSE,0,0,FALSE
NY2902853,Uncertain (No TTHM Data),FALSE,FALSE,32.5,0,FALSE
NY2902854,No Violation,TRUE,FALSE,52.23636364,0,FALSE
NY2902856,Uncertain (No TTHM Data),,,62.215,0.2805,FALSE
NY2902857,No Violation,FALSE,FALSE,75.5,0,FALSE
NY2912267,Uncertain (No TTHM Data),TRUE,FALSE,71.43333333,0,FALSE
NY3100561,No Violation,FALSE,FALSE,,,
NY3100563,No Violation,FALSE,FALSE,,,
NY3100564,No Violation,FALSE,FALSE,31.275,2.326666667,FALSE
NY3100568,No Violation,FALSE,FALSE,27.8,2.2125,FALSE
NY3100572,No Violation,FALSE,FALSE,28.925,2.4975,FALSE
NY3100585,No Violation,,,,,
NY3202405,No Violation,,,0,4.6625,FALSE
NY3202411,No Violation,FALSE,FALSE,0,4.51,FALSE
NY3304334,No Violation,FALSE,FALSE,0,1.9,FALSE
NY3304336,No Violation,FALSE,FALSE,14.3625,2.616666667,FALSE
NY3304343,No Violation,FALSE,FALSE,,,
NY3304344,No Violation,FALSE,FALSE,,,
NY3316112,No Violation,FALSE,FALSE,,,
NY3401150,No Violation,FALSE,FALSE,14.25,2.525,FALSE
NY3401151,No Violation,,,,,
NY3401154,No Violation,FALSE,FALSE,,,
NY3401156,No Violation,FALSE,FALSE,104.55,2.73,TRUE
NY3503534,No Violation,FALSE,FALSE,14.6,4.1825,FALSE
NY3503549,No Violation,TRUE,FALSE,,,
NY3503573,No Violation,FALSE,FALSE,1695.258333,0.091666667,FALSE
NY3503578,No Violation,FALSE,FALSE,7,3.41125,FALSE
NY3503580,No Violation,FALSE,FALSE,748.1375,0.78,FALSE
NY3503584,Violation,,FALSE,21.33333333,2.08,FALSE
NY3503627,No Violation,FALSE,FALSE,63.80833333,0,FALSE
NY3704355,No Violation,FALSE,FALSE,,,
NY3704361,No Violation,FALSE,FALSE,37.925,2.1175,FALSE
NY3800154,Violation,,FALSE,0,2.33,FALSE
NY4100050,Violation,,,6.175,2.34,FALSE
NY4100051,No Violation,FALSE,FALSE,,,
NY4303666,No Violation,FALSE,FALSE,48.85,5.1525,FALSE
NY4303673,No Violation,FALSE,FALSE,34.77368421,1.09,FALSE
NY4303675,No Violation,FALSE,FALSE,23.75,0,FALSE
NY4404381,No Violation,FALSE,FALSE,0,0,FALSE
NY4404390,No Violation,FALSE,FALSE,33.95,2.325,FALSE
NY4404394,No Violation,FALSE,FALSE,33.925,2.2675,FALSE
NY4500164,No Violation,FALSE,FALSE,0,0,FALSE
NY4500168,No Violation,FALSE,FALSE,56.5,3.855,FALSE
NY4500175,No Violation,TRUE,FALSE,19.775,1.67,FALSE
NY4519111,No Violation,,,,,
NY4530033,No Violation,FALSE,FALSE,10.1455,0,FALSE
NY4600069,No Violation,FALSE,FALSE,,,
NY4600070,No Violation,FALSE,FALSE,35,0.51,FALSE
NY4600073,No Violation,FALSE,FALSE,42.42,1.429,FALSE
NY4600091,No Violation,FALSE,FALSE,55.5,4.15,FALSE
NY4801188,No Violation,FALSE,FALSE,118.2895,2.4116,TRUE
NY5001209,No Violation,FALSE,FALSE,86.7375,0,FALSE
NY5103263,Uncertain (No TTHM Data),FALSE,FALSE,15.36944444,0.043055556,FALSE
NY5103266,Uncertain (No TTHM Data),FALSE,FALSE,,,
NY5103271,Uncertain (No TTHM Data),TRUE,FALSE,36.69642857,0,FALSE
NY5103276,Uncertain (No TTHM Data),TRUE,FALSE,36.33235294,0.182058824,FALSE
NY5103704,Uncertain (No TTHM Data),TRUE,FALSE,50.22727273,0,FALSE
NY5103705,Uncertain (No TTHM Data),,,26.66176471,0,FALSE
NY5105656,Uncertain (No TTHM Data),FALSE,FALSE,,,
NY5110526,Uncertain (No TTHM Data),TRUE,FALSE,6.25,0.036428571,FALSE
NY5111891,Uncertain (No TTHM Data),FALSE,FALSE,245.7736667,0.189216667,FALSE
NY5301422,Uncertain (No TTHM Data),FALSE,FALSE,0,0,FALSE
NY5302966,No Violation,FALSE,FALSE,27.5075,0,FALSE
NY5404416,No Violation,,,5.75,2.35,FALSE
NY5404419,Uncertain (No TTHM Data),FALSE,FALSE,46.925,2.076666667,FALSE
NY5417686,No Violation,,,6,2.325,FALSE
NY5503374,No Violation,FALSE,FALSE,0,1.4975,FALSE
NY5503393,No Violation,FALSE,FALSE,25.0895,0,FALSE
NY5600104,No Violation,FALSE,FALSE,0,1.6825,FALSE
NY5600114,No Violation,FALSE,FALSE,0,3.8,FALSE
NY5801233,No Violation,TRUE,FALSE,24.775,2.6,FALSE
NY5801235,No Violation,FALSE,FALSE,0,2.630075,FALSE
NY5801257,No Violation,,,,,
NY5903419,No Violation,FALSE,FALSE,0,2.210375,FALSE
NY5903422,No Violation,FALSE,FALSE,,,
NY5903423,No Violation,FALSE,FALSE,,,
NY5903429,No Violation,FALSE,FALSE,,,
NY5903435,Violation,,FALSE,2.725,2.055,FALSE
NY5903441,No Violation,,,,,
NY5903442,No Violation,FALSE,FALSE,324.25,1.77,FALSE
NY5903444,No Violation,FALSE,FALSE,,,
NY5903451,Violation,,FALSE,24.575,2.32,FALSE
NY5903452,No Violation,FALSE,FALSE,0,4.775,FALSE
NY5903455,No Violation,TRUE,FALSE,,,
NY5903456,No Violation,FALSE,FALSE,,,
NY5903457,No Violation,FALSE,FALSE,,,
NY5903459,No Violation,FALSE,FALSE,,,
NY5903461,No Violation,FALSE,FALSE,,,
NY5903464,No Violation,FALSE,FALSE,,,
NY5903465,No Violation,FALSE,FALSE,,,
NY5903469,No Violation,,,,,
NY5930069,No Violation,FALSE,FALSE,32.92825,0,FALSE
NY5930082,No Violation,,FALSE,0,1.7525,FALSE
NY7003493,Violation,,FALSE,15.875,3.1375,FALSE
OH0100012,No Violation,FALSE,FALSE,56.6,0,FALSE
OH0200112,No Violation,FALSE,FALSE,,,
OH0200811,No Violation,TRUE,FALSE,32.778,3.80365,FALSE
OH0300112,No Violation,FALSE,FALSE,55,1.7215,FALSE
OH0400411,No Violation,FALSE,FALSE,32.075,2.37,FALSE
OH0400711,No Violation,FALSE,FALSE,24.65,2.125,FALSE
OH0400803,No Violation,FALSE,FALSE,,,
OH0500212,No Violation,TRUE,FALSE,95.7,1.615,FALSE
OH0501111,No Violation,TRUE,FALSE,84.4,1.43,FALSE
OH0600712,No Violation,TRUE,FALSE,63.6,1.675,FALSE
OH0700011,No Violation,TRUE,FALSE,0,2.639575,FALSE
OH0700412,No Violation,FALSE,FALSE,67.1,0,FALSE
OH0802012,No Violation,FALSE,FALSE,72.75,0,FALSE
OH0900303,No Violation,TRUE,FALSE,,,
OH0900715,No Violation,FALSE,FALSE,0,0.65,FALSE
OH0901712,No Violation,FALSE,FALSE,48.15,0,FALSE
OH0902012,No Violation,FALSE,FALSE,,,
OH0902312,No Violation,FALSE,FALSE,48.5,0,FALSE
OH0903012,No Violation,TRUE,FALSE,29.2,0.935,FALSE
OH0903912,No Violation,TRUE,FALSE,36.357,0,FALSE
OH0904012,No Violation,FALSE,FALSE,72.275,0,FALSE
OH1000012,No Violation,FALSE,FALSE,29.5,0,FALSE
OH1101212,No Violation,FALSE,FALSE,26.25,0,FALSE
OH1203312,No Violation,TRUE,TRUE,19.5,0,FALSE
OH1204412,No Violation,FALSE,FALSE,31.883,0,FALSE
OH1300812,No Violation,FALSE,FALSE,45,0,FALSE
OH1301312,No Violation,TRUE,FALSE,45.6,0.5525,FALSE
OH1302212,Violation,,FALSE,,,
OH1400203,No Violation,TRUE,FALSE,,,
OH1401211,No Violation,FALSE,FALSE,19.525,3.405,FALSE
OH1500811,No Violation,FALSE,FALSE,41.075,2.74,FALSE
OH1502011,No Violation,FALSE,FALSE,5.5,2.7525,FALSE
OH1502911,No Violation,,,31.625,2.565,FALSE
OH1600012,No Violation,FALSE,FALSE,,,
OH1700011,No Violation,TRUE,FALSE,28.225,2.9475,FALSE
OH1700211,No Violation,FALSE,FALSE,21.775,5.3625,FALSE
OH1800003,No Violation,FALSE,FALSE,,,
OH1800111,Violation,,FALSE,61.2,4.583333333,FALSE
OH1801003,No Violation,FALSE,FALSE,,,
OH1801212,No Violation,FALSE,FALSE,31.04375,2.133125,FALSE
OH1900714,No Violation,FALSE,FALSE,12.775,3.9875,FALSE
OH2000111,Violation,,FALSE,45.375,6.6125,FALSE
OH2001303,No Violation,FALSE,FALSE,,,
OH2100311,No Violation,FALSE,FALSE,20.7,5.6775,FALSE
OH2101412,No Violation,FALSE,FALSE,27.77777778,4.050333333,FALSE
OH2200603,No Violation,FALSE,FALSE,,,
OH2201411,No Violation,FALSE,FALSE,29.7895,2.4548,FALSE
OH2201511,No Violation,FALSE,FALSE,25.45,3.4625,FALSE
OH2301012,No Violation,TRUE,FALSE,60.075,0,FALSE
OH2301512,No Violation,FALSE,FALSE,38,1.1742,FALSE
OH2301912,No Violation,TRUE,FALSE,60.8,0.57,FALSE
OH2400714,No Violation,FALSE,FALSE,30.775,3.605,FALSE
OH2500103,No Violation,FALSE,FALSE,,,
OH2501303,No Violation,TRUE,FALSE,,,
OH2501512,No Violation,TRUE,FALSE,57.475,1.6366,FALSE
OH2503203,No Violation,FALSE,FALSE,,,
OH2503411,No Violation,TRUE,FALSE,31.2,4.405,FALSE
OH2504412,No Violation,FALSE,FALSE,18.28333333,5.161666667,FALSE
OH2600011,No Violation,FALSE,FALSE,48.18625,5.652725,FALSE
OH2700012,No Violation,FALSE,FALSE,84.3065,0,FALSE
OH2900612,No Violation,FALSE,FALSE,26.775,0,FALSE
OH2902012,No Violation,FALSE,FALSE,80,0.85,FALSE
OH2902812,No Violation,FALSE,FALSE,34.5755,0,FALSE
OH2903312,No Violation,FALSE,FALSE,47.1,0,FALSE
OH2903412,No Violation,TRUE,FALSE,48.975,0,FALSE
OH2903512,No Violation,FALSE,FALSE,64.85,0.26,FALSE
OH3000111,No Violation,FALSE,FALSE,25.1,3.715,FALSE
OH3101112,No Violation,TRUE,FALSE,41.5,1.5,FALSE
OH3101703,No Violation,FALSE,FALSE,,,
OH3102612,No Violation,TRUE,FALSE,49.75,2.666666667,FALSE
OH3200111,No Violation,FALSE,FALSE,34.925,3.92,FALSE
OH3600514,No Violation,FALSE,FALSE,45.8,0,FALSE
OH3901111,No Violation,FALSE,FALSE,26.125,4.8025,FALSE
OH3902403,No Violation,FALSE,FALSE,,,
OH4000111,No Violation,FALSE,FALSE,0,2.435075,FALSE
OH4002012,No Violation,FALSE,FALSE,26.55,0,FALSE
OH4101103,No Violation,FALSE,FALSE,,,
OH4102411,No Violation,FALSE,FALSE,47.075,2.8125,FALSE
OH4200812,No Violation,FALSE,FALSE,47.9,0,FALSE
OH4301511,No Violation,FALSE,FALSE,27.75,2.9075,FALSE
OH4301611,No Violation,FALSE,FALSE,31.2,2.535,FALSE
OH4302411,No Violation,FALSE,FALSE,31.33333333,4.136666667,FALSE
OH4302911,No Violation,FALSE,FALSE,31,4.1125,FALSE
OH4400711,No Violation,,,0,2.53,FALSE
OH4401612,No Violation,FALSE,FALSE,,,
OH4502314,No Violation,FALSE,FALSE,19.6,3.565,FALSE
OH4505412,No Violation,TRUE,FALSE,48.7,1.24,FALSE
OH4600112,No Violation,FALSE,,45.576,0,FALSE
OH4700003,No Violation,,,,,
OH4700203,No Violation,FALSE,FALSE,,,
OH4700311,No Violation,,FALSE,30.475,2.3475,FALSE
OH4700411,No Violation,FALSE,FALSE,27.325,3.445,FALSE
OH4700711,No Violation,FALSE,FALSE,30.5,2.5275,FALSE
OH4700803,No Violation,FALSE,FALSE,,,
OH4701803,No Violation,FALSE,FALSE,,,
OH4800603,No Violation,FALSE,FALSE,,,
OH4800911,No Violation,,,37.075,4.7375,FALSE
OH4801303,No Violation,FALSE,FALSE,,,
OH4801411,No Violation,FALSE,FALSE,35.575,2.96,FALSE
OH4940512,No Violation,TRUE,FALSE,59.6695,0.52345,FALSE
OH5001611,No Violation,FALSE,TRUE,29.625,5.0325,FALSE
OH5001911,No Violation,TRUE,FALSE,40.07875,5.6044,FALSE
OH5002303,No Violation,FALSE,TRUE,,,
OH5100414,No Violation,FALSE,TRUE,31.875,4.65,FALSE
OH5200514,No Violation,FALSE,FALSE,,,
OH5201712,No Violation,FALSE,FALSE,48.5,4.165,FALSE
OH5201903,No Violation,FALSE,FALSE,,,
OH5260712,No Violation,FALSE,FALSE,368.5245,0,FALSE
OH5300612,No Violation,TRUE,FALSE,44.1,0,FALSE
OH5400011,No Violation,TRUE,FALSE,36.9,8.83,FALSE
OH5501211,No Violation,TRUE,FALSE,23.3,3.725,FALSE
OH5501612,No Violation,FALSE,FALSE,40.4,0,FALSE
OH5553612,No Violation,FALSE,FALSE,38.6,0.88,FALSE
OH5700812,No Violation,FALSE,FALSE,39.75,0.5,FALSE
OH5701212,No Violation,FALSE,FALSE,55.1,0.525,FALSE
OH5701315,No Violation,FALSE,FALSE,,,
OH5701503,No Violation,FALSE,FALSE,,,
OH5702812,No Violation,FALSE,FALSE,67.65,0,FALSE
OH5703512,No Violation,FALSE,FALSE,45.75,0.14375,FALSE
OH5703612,No Violation,FALSE,FALSE,24.95,0.735,FALSE
OH5900112,No Violation,TRUE,FALSE,29.5505,1.7752,FALSE
OH6000412,No Violation,FALSE,FALSE,64.2795,1.4438,FALSE
OH6002112,No Violation,FALSE,FALSE,303.3755,1.08155,FALSE
OH6002712,No Violation,FALSE,FALSE,66.677,0.7534,FALSE
OH6205011,No Violation,FALSE,FALSE,33.075,2.8975,FALSE
OH6500412,No Violation,FALSE,FALSE,62.05,0,FALSE
OH6500812,No Violation,TRUE,FALSE,36.25,0,FALSE
OH6600912,No Violation,FALSE,FALSE,41.0225,0.60835,FALSE
OH6602412,No Violation,FALSE,FALSE,58.7715,1.7482,FALSE
OH6701812,No Violation,FALSE,FALSE,52.05,1.55,FALSE
OH6703211,No Violation,FALSE,FALSE,26.775,6.1725,FALSE
OH6705003,No Violation,TRUE,FALSE,,,
OH6789112,No Violation,FALSE,FALSE,,,
OH7002914,No Violation,FALSE,FALSE,0,4.335,FALSE
OH7003512,No Violation,TRUE,FALSE,22.577,0,FALSE
OH7100112,No Violation,FALSE,FALSE,49.05,0.64,FALSE
OH7101212,No Violation,FALSE,FALSE,35.384,0,FALSE
OH7101412,No Violation,TRUE,FALSE,23.167,0,FALSE
OH7200311,No Violation,FALSE,FALSE,40.375,4.67,FALSE
OH7300003,No Violation,FALSE,FALSE,,,
OH7300111,No Violation,FALSE,FALSE,0,2.475,FALSE
OH7300212,No Violation,FALSE,FALSE,37.881,0.5792,FALSE
OH7300303,No Violation,TRUE,FALSE,39.5125,0,FALSE
OH7400411,No Violation,FALSE,FALSE,10.675,3.7475,FALSE
OH7400614,No Violation,FALSE,FALSE,51.625,4.815,FALSE
OH7500212,No Violation,TRUE,FALSE,46.5,1.95,FALSE
OH7501214,No Violation,TRUE,FALSE,44.96975,1.179875,FALSE
OH7541912,No Violation,TRUE,FALSE,87.51,1.5823,FALSE
OH7600011,No Violation,FALSE,FALSE,26.375,6.7625,FALSE
OH7604312,No Violation,TRUE,FALSE,104.25,0.52,FALSE
OH7604512,No Violation,FALSE,FALSE,59.8,0,FALSE
OH7608112,No Violation,FALSE,FALSE,58.54736842,0.689473684,FALSE
OH7673312,No Violation,FALSE,FALSE,20.772,0.5649,FALSE
OH7700011,No Violation,FALSE,FALSE,0,5.5,FALSE
OH7700411,No Violation,FALSE,FALSE,41,4.915,FALSE
OH7701012,No Violation,TRUE,FALSE,43.65,1.515,FALSE
OH7704503,No Violation,FALSE,FALSE,,,
OH7704703,No Violation,FALSE,FALSE,,,
OH7801103,No Violation,FALSE,FALSE,,,
OH7802003,No Violation,FALSE,TRUE,,,
OH7802403,No Violation,FALSE,FALSE,,,
OH7803811,No Violation,FALSE,TRUE,10.3,5.64,FALSE
OH7900412,No Violation,,,66.98,0,FALSE
OH7900812,No Violation,TRUE,FALSE,76,0,FALSE
OH8000314,No Violation,FALSE,FALSE,58.1,2.565,FALSE
OH8100611,No Violation,FALSE,FALSE,25.125,5.355,FALSE
OH8300412,No Violation,FALSE,FALSE,49.15,0,FALSE
OH8300512,No Violation,TRUE,FALSE,37.239,0,FALSE
OH8301412,No Violation,FALSE,FALSE,0,0,FALSE
OH8301512,No Violation,FALSE,FALSE,59.2,1.055,FALSE
OH8301603,No Violation,FALSE,FALSE,13.6,0,FALSE
OH8304112,No Violation,FALSE,FALSE,,,
OH8304203,No Violation,FALSE,FALSE,,,
OH8400212,No Violation,TRUE,FALSE,64.881,0,FALSE
OH8400412,No Violation,FALSE,FALSE,59.4,1.205,FALSE
OH8504512,No Violation,FALSE,FALSE,57.45,1.19,FALSE
OH8600512,No Violation,FALSE,FALSE,34.96425,1.579375,FALSE
OH8700311,No Violation,TRUE,FALSE,43.55,6.18,FALSE
OH8701803,No Violation,FALSE,FALSE,,,
OH8752812,No Violation,FALSE,FALSE,,,
OK1010203,No Violation,FALSE,FALSE,26,3.7,FALSE
OK1010401,No Violation,FALSE,FALSE,10.25,5.25,FALSE
OK1010414,No Violation,FALSE,FALSE,330,0,FALSE
OK1010601,Violation,,FALSE,44.875,3.36225,FALSE
OK1010809,Violation,,TRUE,233,5.45025,TRUE
OK1010814,No Violation,,,82.975,4.098,FALSE
OK1010821,No Violation,FALSE,TRUE,109.375,4.63525,TRUE
OK1010830,Violation,,FALSE,108.9,4.032,TRUE
OK1010848,Violation,,FALSE,22.525,5.97225,FALSE
OK1011303,No Violation,,,99.1875,3.85175,FALSE
OK1011501,No Violation,,,443,5.160666667,TRUE
OK1020210,No Violation,FALSE,FALSE,29.06666667,1.9725,FALSE
OK1020302,No Violation,TRUE,FALSE,94,4.975,FALSE
OK1020404,No Violation,FALSE,FALSE,85.525,4.06975,FALSE
OK1020418,No Violation,TRUE,TRUE,45.7875,3.082,FALSE
OK1020420,No Violation,FALSE,TRUE,86.25,4.14225,FALSE
OK1020504,No Violation,FALSE,TRUE,104.6,5.33,TRUE
OK1020510,Violation,,FALSE,87.25,6.55,FALSE
OK1020603,No Violation,FALSE,FALSE,34,5.8,FALSE
OK1020609,Violation,,,26.1,5.358,FALSE
OK1020708,Violation,,FALSE,37.425,5.2315,FALSE
OK1020710,Violation,,FALSE,157.5,6.05,TRUE
OK1020723,No Violation,TRUE,FALSE,93.13333333,3.914333333,FALSE
OK1020801,No Violation,FALSE,TRUE,141.5,4.72375,TRUE
OK1020805,No Violation,FALSE,FALSE,168,4.481,TRUE
OK1020806,No Violation,FALSE,FALSE,142.25,4.404,TRUE
OK1020902,No Violation,TRUE,TRUE,127.2125,4.608,TRUE
OK1020910,Violation,,TRUE,170,5.329,TRUE
OK1021202,No Violation,,,165.75,0.57775,FALSE
OK1021220,No Violation,FALSE,TRUE,150.95,4.506,TRUE
OK1021401,No Violation,FALSE,TRUE,82.825,5.36375,FALSE
OK1021418,No Violation,FALSE,FALSE,131.8,4.3745,TRUE
OK1021507,No Violation,FALSE,FALSE,77.375,4.73025,FALSE
OK1021508,No Violation,FALSE,TRUE,55.8,6.1275,FALSE
OK1021512,Violation,,,47.95,5.091333333,FALSE
OK1021529,No Violation,,,97.25,5.0785,FALSE
OK1021607,Violation,,FALSE,43.5,4.0615,FALSE
OK1021614,No Violation,FALSE,FALSE,45.775,4.17525,FALSE
OK1021701,Violation,,FALSE,28.2,2.08975,FALSE
OK2000501,No Violation,FALSE,FALSE,131,0,FALSE
OK2000902,No Violation,FALSE,TRUE,259.6666667,2.582666667,TRUE
OK2000904,No Violation,FALSE,FALSE,220.327375,0,FALSE
OK2000910,No Violation,FALSE,FALSE,20,0,FALSE
OK2000922,No Violation,FALSE,FALSE,,,
OK2001412,No Violation,FALSE,TRUE,,,
OK2002002,No Violation,FALSE,FALSE,126.125,0,FALSE
OK2002412,No Violation,FALSE,FALSE,152.5,0.25025,FALSE
OK2003715,Uncertain (No TTHM Data),FALSE,FALSE,233.2055,1.19875,FALSE
OK2004207,No Violation,FALSE,FALSE,54.25,0,FALSE
OK2005506,No Violation,FALSE,FALSE,77.81383333,0,FALSE
OK2005508,No Violation,FALSE,FALSE,41.28148148,0,FALSE
OK2005519,No Violation,,,227.5,1.943,FALSE
OK2005813,No Violation,FALSE,FALSE,41.05,0,FALSE
OK2006201,No Violation,FALSE,FALSE,12,0,FALSE
OK2006202,No Violation,FALSE,FALSE,69.5,0,FALSE
OK2007003,No Violation,FALSE,FALSE,164.0833333,0,FALSE
OK2007701,No Violation,,,56.63823529,0,FALSE
OK3001414,No Violation,FALSE,TRUE,,,
OK3001601,No Violation,FALSE,TRUE,,,
OK3001902,No Violation,FALSE,TRUE,,,
OK3004001,Violation,,FALSE,,,
OK3005508,No Violation,FALSE,TRUE,,,
OK3005736,No Violation,FALSE,TRUE,,,
OK3006105,No Violation,FALSE,FALSE,,,
OK3006650,No Violation,FALSE,TRUE,,,
OK3006804,No Violation,FALSE,FALSE,,,
OK3007201,No Violation,TRUE,TRUE,,,
OK3007218,No Violation,FALSE,TRUE,,,
OK3007243,No Violation,FALSE,,,,
OR4100012,No Violation,FALSE,FALSE,0,0.8,FALSE
OR4100047,No Violation,FALSE,FALSE,0,3,FALSE
OR4100081,No Violation,FALSE,FALSE,,,
OR4100100,No Violation,FALSE,FALSE,0,0,FALSE
OR4100157,No Violation,FALSE,FALSE,0,1.25,FALSE
OR4100178,No Violation,FALSE,FALSE,,,
OR4100187,No Violation,FALSE,FALSE,0,0.6625,FALSE
OR4100199,No Violation,FALSE,FALSE,0,0.998975,FALSE
OR4100205,No Violation,FALSE,TRUE,52.75,3.525,FALSE
OR4100213,No Violation,FALSE,TRUE,15.25,2.35,FALSE
OR4100218,No Violation,FALSE,FALSE,,,
